Timestamp,Temperature,Humidity
2025-07-08 04:15:00,33.8,76.0
2025-07-08 04:30:00,31.5,60.2
2025-07-08 04:45:00,26.5,71.5
2025-07-08 05:00:00,33.5,77.9
2025-07-08 05:15:00,32.8,73.5
2025-07-08 05:30:00,32.6,48.0
2025-07-08 05:45:00,26.4,55.3
2025-07-08 06:00:00,32.4,62.8
2025-07-08 06:15:00,31.9,60.1
2025-07-08 06:30:00,32.8,49.5
2025-07-08 06:45:00,31.0,58.9
2025-07-08 07:00:00,28.3,41.1
2025-07-08 07:15:00,27.8,70.5
2025-07-08 07:30:00,33.6,76.2
2025-07-08 07:45:00,25.0,66.5
2025-07-08 08:00:00,33.8,78.9
2025-07-08 08:15:00,27.1,42.9
2025-07-08 08:30:00,32.0,60.5
2025-07-08 08:45:00,27.2,73.9
2025-07-08 09:00:00,35.0,73.1
2025-07-08 09:15:00,28.7,52.0
2025-07-08 09:30:00,29.0,44.9
2025-07-08 09:45:00,32.8,71.6
2025-07-08 10:00:00,35.5,61.0
2025-07-08 10:15:00,31.5,41.6
2025-07-08 10:30:00,32.1,72.7
2025-07-08 10:45:00,27.3,74.9
2025-07-08 11:00:00,30.7,71.9
2025-07-08 11:15:00,34.5,66.2
2025-07-08 11:30:00,31.6,53.6
2025-07-08 11:45:00,25.6,60.5
2025-07-08 12:00:00,28.3,53.0
2025-07-08 12:15:00,33.2,62.3
2025-07-08 12:30:00,35.5,71.3
2025-07-08 12:45:00,24.7,45.1
2025-07-08 13:00:00,27.4,77.5
2025-07-08 13:15:00,24.1,73.4
2025-07-08 13:30:00,29.2,79.2
2025-07-08 13:45:00,31.7,45.5
2025-07-08 14:00:00,29.3,69.1
2025-07-08 14:15:00,32.6,71.3
2025-07-08 14:30:00,28.6,66.0
2025-07-08 14:45:00,35.9,72.7
2025-07-08 15:00:00,28.8,77.3
2025-07-08 15:15:00,30.2,63.3
2025-07-08 15:30:00,25.9,75.6
2025-07-08 15:45:00,25.9,52.7
2025-07-08 16:00:00,33.1,79.1
2025-07-08 16:15:00,34.3,69.5
2025-07-08 16:30:00,28.8,74.3
2025-07-08 16:45:00,28.1,69.3
2025-07-08 17:00:00,35.4,78.2
2025-07-08 17:15:00,32.8,73.3
2025-07-08 17:30:00,25.7,41.9
2025-07-08 17:45:00,33.1,76.5
2025-07-08 18:00:00,28.1,73.3
2025-07-08 18:15:00,34.1,55.4
2025-07-08 18:30:00,34.2,40.0
2025-07-08 18:45:00,35.6,45.6
2025-07-08 19:00:00,34.1,66.2
2025-07-08 19:15:00,35.1,52.2
2025-07-08 19:30:00,27.7,62.9
2025-07-08 19:45:00,35.7,50.8
2025-07-08 20:00:00,33.7,75.1
2025-07-08 20:15:00,28.7,43.4
2025-07-08 20:30:00,29.5,74.4
2025-07-08 20:45:00,28.2,69.9
2025-07-08 21:00:00,31.6,60.8
2025-07-08 21:15:00,26.1,45.9
2025-07-08 21:30:00,29.1,52.8
2025-07-08 21:45:00,34.1,63.0
2025-07-08 22:00:00,26.2,47.1
2025-07-08 22:15:00,24.8,40.5
2025-07-08 22:30:00,30.4,79.1
2025-07-08 22:45:00,31.4,65.7
2025-07-08 23:00:00,26.6,59.4
2025-07-08 23:15:00,28.5,70.1
2025-07-08 23:30:00,28.1,70.4
2025-07-08 23:45:00,26.5,74.2
2025-07-09 00:00:00,27.2,46.3
2025-07-09 00:15:00,24.5,59.3
2025-07-09 00:30:00,33.1,42.8
2025-07-09 00:45:00,31.9,63.5
2025-07-09 01:00:00,25.7,40.9
2025-07-09 01:15:00,31.4,53.4
2025-07-09 01:30:00,27.4,71.3
2025-07-09 01:45:00,32.4,72.4
2025-07-09 02:00:00,34.0,67.3
2025-07-09 02:15:00,27.3,48.0
2025-07-09 02:30:00,30.5,74.9
2025-07-09 02:45:00,26.0,56.8
2025-07-09 03:00:00,34.0,60.7
2025-07-09 03:15:00,31.0,57.0
2025-07-09 03:30:00,36.0,67.3
2025-07-09 03:45:00,28.4,53.9
2025-07-09 04:00:00,31.8,72.0
2025-07-09 04:15:00,34.6,46.5
2025-07-09 04:30:00,34.2,59.0
2025-07-09 04:45:00,35.9,75.5
2025-07-09 05:00:00,34.0,52.5
2025-07-09 05:15:00,28.2,42.0
2025-07-09 05:30:00,34.2,61.7
2025-07-09 05:45:00,31.8,75.6
2025-07-09 06:00:00,24.1,64.0
2025-07-09 06:15:00,27.9,41.4
2025-07-09 06:30:00,33.4,57.2
2025-07-09 06:45:00,34.0,58.1
2025-07-09 07:00:00,26.1,71.5
2025-07-09 07:15:00,30.8,66.4
2025-07-09 07:30:00,32.4,65.6
2025-07-09 07:45:00,35.6,45.2
2025-07-09 08:00:00,28.8,78.1
2025-07-09 08:15:00,25.4,76.0
2025-07-09 08:30:00,30.9,41.7
2025-07-09 08:45:00,26.7,49.3
2025-07-09 09:00:00,29.6,74.4
2025-07-09 09:15:00,32.3,47.2
2025-07-09 09:30:00,29.7,67.8
2025-07-09 09:45:00,32.3,48.9
2025-07-09 10:00:00,29.3,59.8
2025-07-09 10:15:00,24.2,69.1
2025-07-09 10:30:00,25.2,75.0
2025-07-09 10:45:00,34.2,48.1
2025-07-09 11:00:00,33.9,58.7
2025-07-09 11:15:00,32.2,53.4
2025-07-09 11:30:00,29.3,55.3
2025-07-09 11:45:00,24.4,54.9
2025-07-09 12:00:00,32.7,57.4
2025-07-09 12:15:00,29.9,66.4
2025-07-09 12:30:00,27.4,55.8
2025-07-09 12:45:00,33.0,44.7
2025-07-09 13:00:00,33.8,47.6
2025-07-09 13:15:00,29.7,40.6
2025-07-09 13:30:00,35.1,57.6
2025-07-09 13:45:00,26.4,49.0
2025-07-09 14:00:00,26.5,65.3
2025-07-09 14:15:00,34.3,68.5
2025-07-09 14:30:00,30.1,41.1
2025-07-09 14:45:00,35.0,59.9
2025-07-09 15:00:00,28.6,49.2
2025-07-09 15:15:00,33.5,40.7
2025-07-09 15:30:00,31.1,49.7
2025-07-09 15:45:00,24.2,51.0
2025-07-09 16:00:00,35.8,75.6
2025-07-09 16:15:00,24.6,53.2
2025-07-09 16:30:00,25.9,71.6
2025-07-09 16:45:00,27.0,67.6
2025-07-09 17:00:00,28.9,45.3
2025-07-09 17:15:00,34.8,50.6
2025-07-09 17:30:00,25.5,76.3
2025-07-09 17:45:00,32.9,43.2
2025-07-09 18:00:00,26.0,67.7
2025-07-09 18:15:00,24.0,55.2
2025-07-09 18:30:00,25.8,59.0
2025-07-09 18:45:00,28.4,59.3
2025-07-09 19:00:00,29.9,61.1
2025-07-09 19:15:00,27.6,45.4
2025-07-09 19:30:00,27.6,52.7
2025-07-09 19:45:00,24.6,72.9
2025-07-09 20:00:00,32.1,67.2
2025-07-09 20:15:00,32.0,64.1
2025-07-09 20:30:00,35.3,53.6
2025-07-09 20:45:00,30.7,44.1
2025-07-09 21:00:00,33.5,66.9
2025-07-09 21:15:00,27.2,54.1
2025-07-09 21:30:00,24.9,69.8
2025-07-09 21:45:00,27.4,43.7
2025-07-09 22:00:00,26.9,49.6
2025-07-09 22:15:00,32.3,54.2
2025-07-09 22:30:00,26.4,50.6
2025-07-09 22:45:00,34.6,43.1
2025-07-09 23:00:00,34.8,52.5
2025-07-09 23:15:00,30.1,48.6
2025-07-09 23:30:00,26.6,66.6
2025-07-09 23:45:00,25.2,53.9
2025-07-10 00:00:00,34.9,59.0
2025-07-10 00:15:00,34.5,42.6
2025-07-10 00:30:00,30.6,64.3
2025-07-10 00:45:00,25.6,70.7
2025-07-10 01:00:00,31.1,77.2
2025-07-10 01:15:00,35.8,76.6
2025-07-10 01:30:00,34.6,74.1
2025-07-10 01:45:00,33.8,56.1
2025-07-10 02:00:00,35.0,59.6
2025-07-10 02:15:00,26.9,78.3
2025-07-10 02:30:00,31.4,68.6
2025-07-10 02:45:00,28.1,77.5
2025-07-10 03:00:00,35.7,77.2
2025-07-10 03:15:00,33.2,55.2
2025-07-10 03:30:00,25.1,48.0
2025-07-10 03:45:00,24.6,56.2
2025-07-10 04:00:00,26.0,47.3
2025-07-10 04:15:00,24.1,74.9
2025-07-10 04:30:00,31.5,48.1
2025-07-10 04:45:00,31.3,41.2
2025-07-10 05:00:00,30.6,53.5
2025-07-10 05:15:00,28.1,62.5
2025-07-10 05:30:00,34.6,73.9
2025-07-10 05:45:00,35.2,44.4
